,file_name,caption
47375,COCO_val2014_000000456730.jpg,a close up of a public transit train with a view of the inside
7847,COCO_val2014_000000031269.jpg,three zebras in a field near bushes 
143888,COCO_val2014_000000307993.jpg,A man is sitting in a car holding a dog and reading a book.
19815,COCO_val2014_000000134940.jpg,A rally of some sort outside a stadium
100807,COCO_val2014_000000217188.jpg,A couple of women eating food while standing next to each other.
180249,COCO_val2014_000000160031.jpg,A road filled with traffic led by a big blue bus.
36820,COCO_val2014_000000028157.jpg,An airplane flying through a cloudy sky flying over the ocean..
103098,COCO_val2014_000000249371.jpg,"Many sheep grazing in a large, green pasture."
88153,COCO_val2014_000000558558.jpg,A very blurry picture of an intersection taken from a moving car
56665,COCO_val2014_000000263268.jpg,A glass shower is next to a toilet.
135155,COCO_val2014_000000544322.jpg,An outdoor view of a dilapidated european restaurant
130374,COCO_val2014_000000383678.jpg,a boat parked on dry land by the ocean 
180336,COCO_val2014_000000087435.jpg,a red blue and white bus riding down a empty street 
97568,COCO_val2014_000000095474.jpg,A person riding a bike past a store front.
125668,COCO_val2014_000000551998.jpg,a plate with some vegetables on it 
142302,COCO_val2014_000000438304.jpg,An advertisement for tennis gear with two players in tennis stances.
96022,COCO_val2014_000000180130.jpg,A man and a woman standing in front of a wooden table.
77481,COCO_val2014_000000190494.jpg,The horse drawn carriage rides down the street near two large buildings. 
157679,COCO_val2014_000000281123.jpg,An ornamental bird is hanging from the ceiling of a living room.
93096,COCO_val2014_000000124756.jpg,A truck is painted many different colors and has something on the top.
45652,COCO_val2014_000000534601.jpg,A white stuffed teddy bear sleeping on top of a woman's bosom.
188197,COCO_val2014_000000497488.jpg,A messy bedroom with a built in desk
35053,COCO_val2014_000000014439.jpg,A woman and a young girl holding a kite on a green field.
31824,COCO_val2014_000000074096.jpg,A traffic light flashes green against the backdrop of a city.
146706,COCO_val2014_000000502844.jpg,a boy riding a skate board in a courtyard
147919,COCO_val2014_000000447088.jpg,Three baseball players from the Chicago cubs teams.
114659,COCO_val2014_000000249964.jpg,Group of brown cows with ear tags in grassy field.
160168,COCO_val2014_000000048014.jpg,A man walking a large dog on a sidewalk 
106368,COCO_val2014_000000112591.jpg,A man dressed in a white Dr. coat holding a woman's hand.
135219,COCO_val2014_000000273618.jpg,two elephants walking near each other in a field near water 
53513,COCO_val2014_000000152255.jpg,A pair of elephants standing in their natural habitat.
182945,COCO_val2014_000000181805.jpg,This is an image of a person surfing.
185789,COCO_val2014_000000206620.jpg,a little girl sitting in front of a cake plate.
40732,COCO_val2014_000000159449.jpg,The refrigerator is on display in the window of the store.
127177,COCO_val2014_000000463703.jpg,A large pepperoni and olive pizza on a table.
189510,COCO_val2014_000000356280.jpg,A room full of people eating food together.
13105,COCO_val2014_000000452618.jpg,A woman enjoys a drink and slice of cake from an airplane seat.
23824,COCO_val2014_000000336487.jpg,A man with a nose ring taking a bite out of a burger.
192430,COCO_val2014_000000208031.jpg,A man riding on the back of a brown horse.
199841,COCO_val2014_000000119709.jpg,A woman rolling out dough and making donuts.
126533,COCO_val2014_000000159044.jpg,a surfer wearing a wet suit is surfing on a sunny day
165307,COCO_val2014_000000544533.jpg,Many people are walking near a line of buses. 
81675,COCO_val2014_000000364665.jpg,A muffin tray that is inside of a oven.
123413,COCO_val2014_000000229317.jpg,two motorcycle riders on a road some grass and trees
17516,COCO_val2014_000000413377.jpg,A man holding a railing and wearing a suit and bow tie.
121907,COCO_val2014_000000441491.jpg,Three women simultaneously take a bite of pizza.
193983,COCO_val2014_000000551907.jpg,People walking down a street on a cold day
175247,COCO_val2014_000000010256.jpg,a red fire hidrent with red leaves everywhere surrounding it 
1449,COCO_val2014_000000356298.jpg,A graffiti marked train car passes by a gas tank.
126952,COCO_val2014_000000398534.jpg,A man holds a tennis racket on a tennis court.
154339,COCO_val2014_000000524202.jpg,An airplane carrying a space shuttle in air. 
168862,COCO_val2014_000000216398.jpg,"A shot of Big Ben during daytime with the caption ""London""."
110419,COCO_val2014_000000474854.jpg,a man sitting in a chair and eating a donut outside near some shrubbery.
90057,COCO_val2014_000000552065.jpg,A man in white shirt doing a trick on a skateboard.
84410,COCO_val2014_000000473204.jpg,A small child sitting on a large brown saddled horse
200082,COCO_val2014_000000283833.jpg,A dog with shades on rididing in a car
56265,COCO_val2014_000000203350.jpg,two small children sit next to each other 
20116,COCO_val2014_000000390841.jpg,FISHERMAN WITH A POLE HOLDING NEEDLE NOSE PLIERS
197548,COCO_val2014_000000513181.jpg,"A boat in a harbor, next to a parking lot full of cars."
1487,COCO_val2014_000000409009.jpg,High speed train stopped at the train station.
60438,COCO_val2014_000000000397.jpg,Baked pizza with herbs displayed on serving tray at table.
31415,COCO_val2014_000000406734.jpg,A row of motor scooters at a motorcycle festival.
168131,COCO_val2014_000000471287.jpg,"A living room containing a couch, glass case, a red brick fire place and French doors. "
148423,COCO_val2014_000000245534.jpg,A blue clock showing the time at twelve o'clock noon.
194153,COCO_val2014_000000520154.jpg, A pizza sitting on a plate with toppings on it.
143843,COCO_val2014_000000034760.jpg,A full view of a bathroom with sink and toilet in the back. 
195088,COCO_val2014_000000485916.jpg,A bathroom with a red carpet and a heater vent.
133637,COCO_val2014_000000069121.jpg,A bathroom sink has a running facet and bamboo plant.
148369,COCO_val2014_000000060483.jpg,A clock sitting next to a brick sign under palm trees.
119821,COCO_val2014_000000498283.jpg,A horse in a field with trees and fence in the foreground.
106830,COCO_val2014_000000210190.jpg,a man in the park is flying a pink and black kite
146446,COCO_val2014_000000020349.jpg,The broccoli is on the store shelf and is very green
139406,COCO_val2014_000000553862.jpg,a bus parked in a field with a people standing outside
139082,COCO_val2014_000000135914.jpg,A teddy bear is looking at fishes on the computer monitor
134097,COCO_val2014_000000156445.jpg,there is a large plane about to land at the airport
59153,COCO_val2014_000000048555.jpg,The horses are racing each other along the beach.
114071,COCO_val2014_000000163104.jpg,Some giraffe are standing in the middle of a green pasture.
190527,COCO_val2014_000000150013.jpg,A park bench overlooks the ocean in the snow.
175597,COCO_val2014_000000489046.jpg,A bird sitting inside of a green bush outside
168652,COCO_val2014_000000530383.jpg,A man with a mask on holding up a phone
74802,COCO_val2014_000000416072.jpg,A skier in mid air from a ski jump 
129344,COCO_val2014_000000098431.jpg,A modern commuter bus and some passengers at a bus stop
76960,COCO_val2014_000000289260.jpg,An ancient burnt stove on display in a museum.
93650,COCO_val2014_000000500613.jpg,A fire truck parked in a parking lot with other trucks. 
38944,COCO_val2014_000000018336.jpg,Small girl eating apple with pink cupcake shirt on
138720,COCO_val2014_000000337120.jpg,A tall brick building with a bike parked in front of it.
86789,COCO_val2014_000000505789.jpg,Two children standing near wrought iron fence near brick building.
31506,COCO_val2014_000000195894.jpg,A hotel room with a balcony and computer. 
38498,COCO_val2014_000000041449.jpg,A young girl who is throwing a disc to an older man.
66105,COCO_val2014_000000001668.jpg,Men on a baseball field with the batter holding the bat sideways.
108133,COCO_val2014_000000504074.jpg,Two women sitting together in the back yard
61503,COCO_val2014_000000216497.jpg,In an unfinished room a counter sits with three chairs while a stove and cabinets sit in the distance.
181996,COCO_val2014_000000236747.jpg,A dog is sitting on a work table looking down.
155897,COCO_val2014_000000342442.jpg,The suitcases are packed and ready to be carried
59889,COCO_val2014_000000269886.jpg,A hand holds a napkin with a doughnut as potatoes sit in the bathroom. 
95512,COCO_val2014_000000066632.jpg,Fresh carrots on cabbage leaves on a formal place setting
5919,COCO_val2014_000000356836.jpg,A giraffe standing in the grass near a bush.
4729,COCO_val2014_000000299716.jpg,A clock is seen on a wall above a table.
163702,COCO_val2014_000000039663.jpg,"A backpack, laptop, pens, scissors, calculator, tape, a notebook and other stationary supplies."
194471,COCO_val2014_000000163798.jpg,A clock tower sitting beside a large building.
85028,COCO_val2014_000000076521.jpg,Three skiers ride the ski lift to the top of the slopes.
116314,COCO_val2014_000000026765.jpg,two dogs are laying down on a smaller bed with clothes folded. 
101930,COCO_val2014_000000351331.jpg,A pepperoni pizza sitting on top of a white plate.
19484,COCO_val2014_000000284257.jpg,A young man holding a Wii remote in his hand.
185725,COCO_val2014_000000291048.jpg,A girl in a cowboy hat standing by a truck
49055,COCO_val2014_000000386589.jpg,woman in horse competition riding outside competing 
51898,COCO_val2014_000000352196.jpg,A cat that is playing on the ground with a door.
2115,COCO_val2014_000000233771.jpg,A colorful umbrella in the center of a black and white picture of a busy city side walk.
134146,COCO_val2014_000000437423.jpg,A red stoplight that is hanging above a car.
29826,COCO_val2014_000000241301.jpg,two males are playing a video game and chairs
49394,COCO_val2014_000000145666.jpg,A round plate of broccoli and some other vegetables.
124741,COCO_val2014_000000271116.jpg,The men sit at a table with their phones in their hands.
199633,COCO_val2014_000000580608.jpg,A green glass drink bottle used as a vase for a plant
46275,COCO_val2014_000000264599.jpg,people on a city street with buildings in the background
135113,COCO_val2014_000000408624.jpg,Boats are parked by the pier under the moon.
175553,COCO_val2014_000000018058.jpg,"A blue street sign that reads ""Don't Drink and Drive""."
21437,COCO_val2014_000000048907.jpg,Sheep grazing in an open grassy field. 
10368,COCO_val2014_000000243204.jpg,A person bundled up while frying something on the stove indoors.
156936,COCO_val2014_000000389458.jpg,a woman and some bicycles and she is holding some food
19474,COCO_val2014_000000394460.jpg,some children playing a video game and a yellow chair
195876,COCO_val2014_000000172553.jpg,Two giraffe standing next to each other near a woman.
59664,COCO_val2014_000000146837.jpg,I am unable to see an image above.
68742,COCO_val2014_000000118867.jpg,A woman stands with her luggage at a baggage claim.
185321,COCO_val2014_000000375130.jpg,A traffic light over a street with all red lights.
82513,COCO_val2014_000000045108.jpg,two cats resting side by side on a bed
87998,COCO_val2014_000000008204.jpg,The city streets have a high amount of traffic today. 
151439,COCO_val2014_000000030668.jpg,A woman riding a horse alongside the beach.
183557,COCO_val2014_000000510122.jpg,A crowd of people watching a kite fly.
119699,COCO_val2014_000000329319.jpg,A white and gray cat sitting on a wooden bench
171529,COCO_val2014_000000554579.jpg,Three women in long skirts and a dog standing near a Christmas tree.
137414,COCO_val2014_000000239029.jpg,A man standing next to a woman holding a game controller.
6247,COCO_val2014_000000286544.jpg,There are people walking near a traffic light.
92306,COCO_val2014_000000170630.jpg,A young woman holding a bowl in a kitchen.
33982,COCO_val2014_000000439651.jpg,Black and white photograph of a cup of coffee and a  keyboard.
180872,COCO_val2014_000000424293.jpg,Stop sign on a lamp post on a Y section of road.
68170,COCO_val2014_000000043289.jpg,A cat is sitting on the keyboard of a laptop.
17820,COCO_val2014_000000472376.jpg,A group of travelers at the airport station.
196073,COCO_val2014_000000126260.jpg,A old picture of a street in a neighborhood
159089,COCO_val2014_000000105757.jpg,A bathroom is decorated in several tones of white.
151415,COCO_val2014_000000117036.jpg,A zebra walks in his enclosure in a zoo.
78227,COCO_val2014_000000400851.jpg,Lots of people lounging around at the shore of a lake.
187014,COCO_val2014_000000554981.jpg,A zebra that is focusing on something that is on the ground.
